Title,Link,Date,Source,Summary,Place
"Light rains lash Ludhiana, more likely for 2 days - Hindustan Times",https://news.google.com/rss/articles/CBMiwAFBVV95cUxNa1NPNUVKNXYteVcwNFE0RExYNnBEazBILWNSTXhyWUV1ZXZJT3MxT25obmtIMVgxUkFleVU1U3hoRkZ0RjNZS3ktNm9ZaTVEbS1wNzRvUTBiSmhza0VUQkExWVRCWVNyN1lsd2ZobTRGOGhDWnl1aFFZYkFncXVjSFdGSEpBcDBWUklaYnNWc1BWbVIzYTV5REFSaGFtbnItYkNJV3dJRjExX0FfZmZVZVVVM3FvekJKVUg2MUllVnrSAcYBQVVfeXFMTVk2SzZLNk1oTmlrNHFyTkdjNlRPRDRRR3JseUh2MDBFaGozUVVVNlhDUlRrTy1jeWZnY2VHbXBVWnotOWdpUzNGc3B4MDF5OU5RSmxoTkZoc0dSVWIzMzhUNWdfckVDWm42MG5SWFE3Tm5sbHoyZmNHUEtRU3lyTmhvakJCRDlRMTBGdURYd3Z6RXhFaWhfdjNOSV9DM0FSRDV2MzFVMFhLb2ZsRG9fU05vVVdqZncwOU9Pd3RuZFFoV1Z0dG5n?oc=5,2024-09-03 22:32:25,Hindustan Times,"<a href=""https://news.google.com/rss/articles/CBMiwAFBVV95cUxNa1NPNUVKNXYteVcwNFE0RExYNnBEazBILWNSTXhyWUV1ZXZJT3MxT25obmtIMVgxUkFleVU1U3hoRkZ0RjNZS3ktNm9ZaTVEbS1wNzRvUTBiSmhza0VUQkExWVRCWVNyN1lsd2ZobTRGOGhDWnl1aFFZYkFncXVjSFdGSEpBcDBWUklaYnNWc1BWbVIzYTV5REFSaGFtbnItYkNJV3dJRjExX0FfZmZVZVVVM3FvekJKVUg2MUllVnrSAcYBQVVfeXFMTVk2SzZLNk1oTmlrNHFyTkdjNlRPRDRRR3JseUh2MDBFaGozUVVVNlhDUlRrTy1jeWZnY2VHbXBVWnotOWdpUzNGc3B4MDF5OU5RSmxoTkZoc0dSVWIzMzhUNWdfckVDWm42MG5SWFE3Tm5sbHoyZmNHUEtRU3lyTmhvakJCRDlRMTBGdURYd3Z6RXhFaWhfdjNOSV9DM0FSRDV2MzFVMFhLb2ZsRG9fU05vVVdqZncwOU9Pd3RuZFFoV1Z0dG5n?oc=5"" target=""_blank"">Light rains lash Ludhiana, more likely for 2 days</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Hindustan Times</font>",
"293 killed, 564 injured in monsoon rain-related accidents in Pakistan - Social News XYZ",https://news.google.com/rss/articles/CBMiqwFBVV95cUxQUTJRazFxZnY5N0txenpvckFJNWF0Z2dCdUVNM0xBTDhVNFNaQm5jVnVHNDQ5OW1qc0VTeDVqdFdSTng0UjRfaXQwVXdqanhreVBnaHhzZ2JrWlY0Mnc5TEFWcmJpaWkxQVlvMmNWY0VMNDYwbTlQRWlUcmo2Z0ZoVnpOeXo1NC1tTEd4QnlIR1NUVHY2LUY3OUk0TGkwZkdYLWVqN3RCY3RMNGfSAasBQVVfeXFMUFEyUWsxcWZ2OTdLcXp6b3JBSTVhdGdnQnVFTTNMQUw4VTRTWkJuY1Z1RzQ0OTltanNFU3g1anRXUk54NFI0X2l0MFV3amp4a3lQZ2h4c2dia1pWNDJ3OUxBVnJiaWlpMUFZbzJjVmNFTDQ2MG05UEVpVHJqNmdGaFZ6Tnl6NTQtbUxHeEJ5SEdTVFR2Ni1GNzlJNExpMGZHWC1lajd0QmN0TDRn?oc=5,2024-09-04 01:55:35,Social News XYZ,"<a href=""https://news.google.com/rss/articles/CBMiqwFBVV95cUxQUTJRazFxZnY5N0txenpvckFJNWF0Z2dCdUVNM0xBTDhVNFNaQm5jVnVHNDQ5OW1qc0VTeDVqdFdSTng0UjRfaXQwVXdqanhreVBnaHhzZ2JrWlY0Mnc5TEFWcmJpaWkxQVlvMmNWY0VMNDYwbTlQRWlUcmo2Z0ZoVnpOeXo1NC1tTEd4QnlIR1NUVHY2LUY3OUk0TGkwZkdYLWVqN3RCY3RMNGfSAasBQVVfeXFMUFEyUWsxcWZ2OTdLcXp6b3JBSTVhdGdnQnVFTTNMQUw4VTRTWkJuY1Z1RzQ0OTltanNFU3g1anRXUk54NFI0X2l0MFV3amp4a3lQZ2h4c2dia1pWNDJ3OUxBVnJiaWlpMUFZbzJjVmNFTDQ2MG05UEVpVHJqNmdGaFZ6Tnl6NTQtbUxHeEJ5SEdTVFR2Ni1GNzlJNExpMGZHWC1lajd0QmN0TDRn?oc=5"" target=""_blank"">293 killed, 564 injured in monsoon rain-related accidents in Pakistan</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Social News XYZ</font>",
"Pakistan’s disaster body warns of more rain, flooding as monsoon death toll hits 320 - Arab News Pakistan",https://news.google.com/rss/articles/CBMiWEFVX3lxTE8xdklxOE1oai1lM0VfWG9OZTdkNHE0RE1HNFF6bUJoUnZkOC0zZmtfQkpfdkw5YVIyMTJIZUxBQUxUN2N2b3RERk5qa2ZQZm1oX1FDVTl5V0I?oc=5,2024-09-03 22:03:31,Arab News Pakistan,"<a href=""https://news.google.com/rss/articles/CBMiWEFVX3lxTE8xdklxOE1oai1lM0VfWG9OZTdkNHE0RE1HNFF6bUJoUnZkOC0zZmtfQkpfdkw5YVIyMTJIZUxBQUxUN2N2b3RERk5qa2ZQZm1oX1FDVTl5V0I?oc=5"" target=""_blank"">Pakistan’s disaster body warns of more rain, flooding as monsoon death toll hits 320</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Arab News Pakistan</font>",
"IMD weather update: Gujarat, coastal Andhra on red alert, yellow for Rajasthan, Telangana and Delhi - Business Today",https://news.google.com/rss/articles/CBMi6gFBVV95cUxNQkhTOUMtV2NidmtGUmlqaURnUDA4azctQmtPOXI1V1JRd0s1SGxHSUVqTzYtYXFoWHVjS1RQNlZQa0p4QTBsNjhfTThXeVg5RWVqQXhLU21yYU1PWFdxekxKX05yUEJBU2VwWmJ5TDBmYkl6SVU3eUVGclZ1YmlsQ1dxVGdoWW9fYmtudEJHZXoxa3A3dWVXVlBfZGVBX21wZlNZOGhkTWZmcmQwaXhXMEJtSmtOZUVLeTQ5UnQzdVRIdWs2QjBicmpuOThuYTY1YURLSXJMRFQxMnliWGpIbHcteG1LSXE2c3c?oc=5,2024-09-04 08:33:30,Business Today,"<a href=""https://news.google.com/rss/articles/CBMi6gFBVV95cUxNQkhTOUMtV2NidmtGUmlqaURnUDA4azctQmtPOXI1V1JRd0s1SGxHSUVqTzYtYXFoWHVjS1RQNlZQa0p4QTBsNjhfTThXeVg5RWVqQXhLU21yYU1PWFdxekxKX05yUEJBU2VwWmJ5TDBmYkl6SVU3eUVGclZ1YmlsQ1dxVGdoWW9fYmtudEJHZXoxa3A3dWVXVlBfZGVBX21wZlNZOGhkTWZmcmQwaXhXMEJtSmtOZUVLeTQ5UnQzdVRIdWs2QjBicmpuOThuYTY1YURLSXJMRFQxMnliWGpIbHcteG1LSXE2c3c?oc=5"" target=""_blank"">IMD weather update: Gujarat, coastal Andhra on red alert, yellow for Rajasthan, Telangana and Delhi</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Today</font>",
"Widespread rains likely across Sindh, northeast Balochistan, south Punjab: PMD - The Nation",https://news.google.com/rss/articles/CBMiswFBVV95cUxQMFYxWGNlSnRHYU9Gc19Rd3Y3dkpuQWxzYkMteGhVYzhRYVA2bUdyVXhOODRLN0F1UXJOeHNEQkNkNHMwcG9xZEx1ODV2VlUxa01Ub3NqaW4tWHU1T1NMVFFibkNXYWhZOUsyb1NDamwxVk5iU2lFbVZEdjZRcW9nbE5fQzJVX1pJUkdGYW5VRXRfeS1DSGJ4d0d0anJvRFhJSnlNT1hLODQ3Q2hOTlRtVlpSRdIBwwFBVV95cUxNbEpnS1ZYS000czV2RnlRWklIcmhrMElKN25aQ0VJNlhjTVVGSTEwYVFGUzRWVVdac0tpel9XbFFsZGxrUGZoLXQxZG10S194a1Y0cWFZb2FnVUpsT3lxYThtOWNCazA3Zlg4Y3FZSHI0dFRJbDBUV0pJZk5jT3RUbDBUdFQ4dWN4Ql9TWFBVN1FabXlUMlpkMXBLRllrT2tqdWNMT3lyYW02MlJmTnk4VF81XzZMdnBhcld3NkdOX0lRNzQ?oc=5,2024-09-04 08:56:46,The Nation,"<a href=""https://news.google.com/rss/articles/CBMiswFBVV95cUxQMFYxWGNlSnRHYU9Gc19Rd3Y3dkpuQWxzYkMteGhVYzhRYVA2bUdyVXhOODRLN0F1UXJOeHNEQkNkNHMwcG9xZEx1ODV2VlUxa01Ub3NqaW4tWHU1T1NMVFFibkNXYWhZOUsyb1NDamwxVk5iU2lFbVZEdjZRcW9nbE5fQzJVX1pJUkdGYW5VRXRfeS1DSGJ4d0d0anJvRFhJSnlNT1hLODQ3Q2hOTlRtVlpSRdIBwwFBVV95cUxNbEpnS1ZYS000czV2RnlRWklIcmhrMElKN25aQ0VJNlhjTVVGSTEwYVFGUzRWVVdac0tpel9XbFFsZGxrUGZoLXQxZG10S194a1Y0cWFZb2FnVUpsT3lxYThtOWNCazA3Zlg4Y3FZSHI0dFRJbDBUV0pJZk5jT3RUbDBUdFQ4dWN4Ql9TWFBVN1FabXlUMlpkMXBLRllrT2tqdWNMT3lyYW02MlJmTnk4VF81XzZMdnBhcld3NkdOX0lRNzQ?oc=5"" target=""_blank"">Widespread rains likely across Sindh, northeast Balochistan, south Punjab: PMD</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Nation</font>",
PDMA Punjab Forecasts Rain In Most Districts Of The Province In Next 24 Hours - Daily Parliament Times,https://news.google.com/rss/articles/CBMixAFBVV95cUxNREhPOVM2b2RhVVF0WFRQT1lOV1ZuakRuenBEYXliSTZhVUsxZU50U044UnI5NkdHejFIVHhsdnp0b0ZITXBVVTVyTEJ4Y1lMWHhXQTY0Ym51WTNUQkt1ZUdiYWhvbHBBOElUWW0wTWVoTk5PdHJDd0ZpQzFja2p4SnlralE3MVBMVkJiRHdlMFBiSXpUdGRiU0xVQ1VrMnU2bFgxdG9RZ2JDZ0pYV2owRmktdzdLYmhzVGVOcm94UTMtTHVP?oc=5,2024-09-03 18:11:29,Daily Parliament Times,"<a href=""https://news.google.com/rss/articles/CBMixAFBVV95cUxNREhPOVM2b2RhVVF0WFRQT1lOV1ZuakRuenBEYXliSTZhVUsxZU50U044UnI5NkdHejFIVHhsdnp0b0ZITXBVVTVyTEJ4Y1lMWHhXQTY0Ym51WTNUQkt1ZUdiYWhvbHBBOElUWW0wTWVoTk5PdHJDd0ZpQzFja2p4SnlralE3MVBMVkJiRHdlMFBiSXpUdGRiU0xVQ1VrMnU2bFgxdG9RZ2JDZ0pYV2owRmktdzdLYmhzVGVOcm94UTMtTHVP?oc=5"" target=""_blank"">PDMA Punjab Forecasts Rain In Most Districts Of The Province In Next 24 Hours</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Daily Parliament Times</font>",
"Islamabad, Pakistan weather update; more rains of varying intensities predicted - Pakistan Observer",https://news.google.com/rss/articles/CBMipAFBVV95cUxQbTRCTGpkYk1tOEJ5dEt1eWRteFB1dUVZbEt1UTNhRzJ3NXJIY3BWS0swdFpuUV9UZGxSU19Zd2hMTS0wQWlpbVZYNmNLaG1PdHlocU14YUh4UHFmZi1ta3J3OWdqc25kcnpwUmdfWEtOM3o4ZTlSNEJBWmNyZGNpZ0kzVUthZ3Bwc3lLSnphUXpoTjlZa2NqaHVkNkg5QUI5UkxBdA?oc=5,2024-09-03 20:35:36,Pakistan Observer,"<a href=""https://news.google.com/rss/articles/CBMipAFBVV95cUxQbTRCTGpkYk1tOEJ5dEt1eWRteFB1dUVZbEt1UTNhRzJ3NXJIY3BWS0swdFpuUV9UZGxSU19Zd2hMTS0wQWlpbVZYNmNLaG1PdHlocU14YUh4UHFmZi1ta3J3OWdqc25kcnpwUmdfWEtOM3o4ZTlSNEJBWmNyZGNpZ0kzVUthZ3Bwc3lLSnphUXpoTjlZa2NqaHVkNkg5QUI5UkxBdA?oc=5"" target=""_blank"">Islamabad, Pakistan weather update; more rains of varying intensities predicted</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Pakistan Observer</font>",
Heavy rains hit Pakistan's south as this monsoon's death toll rises to 209 - AOL,https://news.google.com/rss/articles/CBMie0FVX3lxTE11MkFhdGVIUTd3VERjaERCTHljLTNyaGV3Wi0zMGJYRVM3R2t0Sk4zNWNPbkxTX3pJS2dTTXppVmxRNElYMFBqUk9LYVJJQ2dHT3RqcF83eGhtV1JzSWQ4dEtZeVA2Z3g0NHpRa1BaSmNGTE5lME95TzJDYw?oc=5,2024-09-04 00:34:08,AOL,"<a href=""https://news.google.com/rss/articles/CBMie0FVX3lxTE11MkFhdGVIUTd3VERjaERCTHljLTNyaGV3Wi0zMGJYRVM3R2t0Sk4zNWNPbkxTX3pJS2dTTXppVmxRNElYMFBqUk9LYVJJQ2dHT3RqcF83eGhtV1JzSWQ4dEtZeVA2Z3g0NHpRa1BaSmNGTE5lME95TzJDYw?oc=5"" target=""_blank"">Heavy rains hit Pakistan's south as this monsoon's death toll rises to 209</a>&nbsp;&nbsp;<font color=""#6f6f6f"">AOL</font>",
Pakistan: Five children among nine dead as monsoon rains ravage Balochistan and KP - ThePrint,https://news.google.com/rss/articles/CBMitwFBVV95cUxQNVYzUnZCa25uQ19QNU42SVVENVNwVW1vRkhyNHdEQ2dYN1Y0QzkyN3pTa3lVanhscHQwX280dDdEcHZlZENXVkttMTNkUERXanotQmY2dk9WVGNTQ1JIa0dCMWg0eGVnYXFxWUtabkVvRVc5OXlKUWdhMjBHUUtWY1FNWlFkelVYbDJGaUExNjFSaHJjanNoejFfLU1YVEg4Vm1NaWtkVWNicl82VnZtNlBUR184TWfSAbwBQVVfeXFMUEJidFc1bzN4aldxU0pXdWtydl8yb3RVcWtfWHk2LVFKMHBVRVY1V1Z3aEpyck9qMHVFdTVDamtWdDNpY0hTU1BDYW9BYVJRQmJ2RHZuME1QaHZUQ3RsZGJEMlUyalowLUhya2p0U2U4cWVzekZQVjRtdjctU2JCMExsMWF0ejUzZUJDaGFJeFdDUTF5U2QxOWJRaWJFaDFiQnIyaGhRWnBSZGlDS2tRNzJZQWMtZGowRGdndUQ?oc=5,2024-09-03 21:17:23,ThePrint,"<a href=""https://news.google.com/rss/articles/CBMitwFBVV95cUxQNVYzUnZCa25uQ19QNU42SVVENVNwVW1vRkhyNHdEQ2dYN1Y0QzkyN3pTa3lVanhscHQwX280dDdEcHZlZENXVkttMTNkUERXanotQmY2dk9WVGNTQ1JIa0dCMWg0eGVnYXFxWUtabkVvRVc5OXlKUWdhMjBHUUtWY1FNWlFkelVYbDJGaUExNjFSaHJjanNoejFfLU1YVEg4Vm1NaWtkVWNicl82VnZtNlBUR184TWfSAbwBQVVfeXFMUEJidFc1bzN4aldxU0pXdWtydl8yb3RVcWtfWHk2LVFKMHBVRVY1V1Z3aEpyck9qMHVFdTVDamtWdDNpY0hTU1BDYW9BYVJRQmJ2RHZuME1QaHZUQ3RsZGJEMlUyalowLUhya2p0U2U4cWVzekZQVjRtdjctU2JCMExsMWF0ejUzZUJDaGFJeFdDUTF5U2QxOWJRaWJFaDFiQnIyaGhRWnBSZGlDS2tRNzJZQWMtZGowRGdndUQ?oc=5"" target=""_blank"">Pakistan: Five children among nine dead as monsoon rains ravage Balochistan and KP</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ThePrint</font>",
Monsoon rains killed 591 across Pakistan since July 1 - Daily Times,https://news.google.com/rss/articles/CBMikgFBVV95cUxQS2ROU2JtTW1kaE1ua0s2Umc4NURwZVhydFpvTy1DdXlRQ2JRa3N0WkFfM1MyUEZCYU12MkNVamtWUUEyTUk3VmNEVzlPd1dOSEdlQVRqYTdaNzFfSElRVTgzZ2N4dU9VR3c4djgzSmZuNVFfd0ZrQTdpUXBkVlhVdTNsZVZlREIwNG5oR2RfdTFzQdIBlwFBVV95cUxNeHUyenJnZTl1S2hHbF9zUXBqWnh1SFBYSFZtTy1TLU9iUlJtYksyVXN5bmVSZmhHZ0thbEo4cXBxTHJHVkgtcFZQUDNQV3JYWU1Bb2F5bVBwUDNiOVg2NWJPUkVpNU93dW9FMExjd3JWeDQxSno2VVlUU1pKOC1FdjNyaGZka0U2ZnZ5dVpJd1pPamNoVVBF?oc=5,2024-09-04 10:06:02,Daily Times,"<a href=""https://news.google.com/rss/articles/CBMikgFBVV95cUxQS2ROU2JtTW1kaE1ua0s2Umc4NURwZVhydFpvTy1DdXlRQ2JRa3N0WkFfM1MyUEZCYU12MkNVamtWUUEyTUk3VmNEVzlPd1dOSEdlQVRqYTdaNzFfSElRVTgzZ2N4dU9VR3c4djgzSmZuNVFfd0ZrQTdpUXBkVlhVdTNsZVZlREIwNG5oR2RfdTFzQdIBlwFBVV95cUxNeHUyenJnZTl1S2hHbF9zUXBqWnh1SFBYSFZtTy1TLU9iUlJtYksyVXN5bmVSZmhHZ0thbEo4cXBxTHJHVkgtcFZQUDNQV3JYWU1Bb2F5bVBwUDNiOVg2NWJPUkVpNU93dW9FMExjd3JWeDQxSno2VVlUU1pKOC1FdjNyaGZka0U2ZnZ5dVpJd1pPamNoVVBF?oc=5"" target=""_blank"">Monsoon rains killed 591 across Pakistan since July 1</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Daily Times</font>",
