Title,Link,Date,Source,Summary,Term,LanguageQueried
"सावधान! 6 राज्यों में भारी बारिश की चेतावनी, आंधी-तूफान मचाएगा कोहराम; घर से निकलने से पहले पढ़ लें ये खबर - DNA India",https://news.google.com/rss/articles/CBMi5AFBVV95cUxOcjNGa2lWYlpPbzJNYnh6WmJzQWxIcEF4aEhGamlneDZXVWJKUERrNWthNzlfU1d5eHdpZ3dGZW9rMndRTHVNWWp4TlAtQ3R0ak5wZlZIU19sVHFGV2dKRThHUXIxOTV2MjRlREZlNW9SQ2RFbUlKdl9LT1ExWThUTVdYWkV0Zk1qSm1sRU9fZ2s0NUxCcFcyWVN0Qk1RaVlrY1o5dEY0Z1BOY3JjMXpOT3Z3bzlFbzA4SVpPTGhmS1ROa19aWFhlTW9TaUxQLVc1NENkWWNDekNYaW11ZmFiRDRUUkU?oc=5,2026-02-11 06:48:00,DNA India,"<a href=""https://news.google.com/rss/articles/CBMi5AFBVV95cUxOcjNGa2lWYlpPbzJNYnh6WmJzQWxIcEF4aEhGamlneDZXVWJKUERrNWthNzlfU1d5eHdpZ3dGZW9rMndRTHVNWWp4TlAtQ3R0ak5wZlZIU19sVHFGV2dKRThHUXIxOTV2MjRlREZlNW9SQ2RFbUlKdl9LT1ExWThUTVdYWkV0Zk1qSm1sRU9fZ2s0NUxCcFcyWVN0Qk1RaVlrY1o5dEY0Z1BOY3JjMXpOT3Z3bzlFbzA4SVpPTGhmS1ROa19aWFhlTW9TaUxQLVc1NENkWWNDekNYaW11ZmFiRDRUUkU?oc=5"" target=""_blank"">सावधान! 6 राज्यों में भारी बारिश की चेतावनी, आंधी-तूफान मचाएगा कोहराम; घर से निकलने से पहले पढ़ लें ये खबर</a>&nbsp;&nbsp;<font color=""#6f6f6f"">DNA India</font>",Disaster,hi
"कल का मौसम 11 फरवरी: 6 राज्यों में आंधी-तूफान के साथ बारिश की चेतावनी, 40 की स्पीड से चलेंगी हवाएं; IMD का अलर्ट - Navbharat Times",https://news.google.com/rss/articles/CBMiqgJBVV95cUxOMHBxUFBpTVhfS3U1VGhBb1NubFIyLXpZa1FyZnBSRmRlcUx5c2RaOTI4d3pBX3Z3UFpydlpiTDVwVlVhU2FKRWpLbElUdG01a2JxQTRVQTNQQm9ZdVZway02N3FEQWFxNkdRMDFWVy1ReDQ0ZWl3cTN1V3dFLThqNEZpSnhaUmVtd0I2UV9XOU9UWE5rNXc4akRiT21CQXpIbUEtTi1YUFFmS3M5NjZWRXJNUFlnZ0NBZE5LaFJ4Q2F4Yk5SbWd4VFdmb1pJZEhpRll4WjJVVGdqa0hVaExUcGd5cHRXU2FZM21OY1RwY3VfUnA1NmJYMFNsLWVLSk1haGcyZ3AtQmlFVXlIUlB4eW5pZldsOTlrN3ptbWgxeVhIR1VjTkNxcUxn0gGvAkFVX3lxTE11MzhfQW1CcFJoY05Cd25fb0xoWWktYXlibTVNVDdaTmFrZ3Y3V2QyOGZNZHpwaHlMeUZQTUFYQ1ZmWkZQU01WNnpqZzZ1S3pRQW43MDRxSmlLVDdaSm1JbkdwU1oySExhXzkzMW4xT0dXVXhTYk9NM1FTck91cTQ4ZE5XVWNySzd4ZUFsSGh1TkJubmRLTDBrN1FRSnVnX1Z2NERkSzBEZmZKTXZFRnktb2dQWndaSTVNMmRzT3ZraE9TUlF1WjNxUHUyY0FPNzJiVE9fYVV5ZVRxaVkwbklnZmZ6WFRwcnduOThKSGJ2MEtzTVhXTC1YbjY2SzQ5UTV1c1c0azU2S2kzaGRSS0ZUdXMzLWRJYjNVMndYR24teEM1SWxoYi1aZlAyT3QyRQ?oc=5,2026-02-10 16:37:09,Navbharat Times,"<a href=""https://news.google.com/rss/articles/CBMiqgJBVV95cUxOMHBxUFBpTVhfS3U1VGhBb1NubFIyLXpZa1FyZnBSRmRlcUx5c2RaOTI4d3pBX3Z3UFpydlpiTDVwVlVhU2FKRWpLbElUdG01a2JxQTRVQTNQQm9ZdVZway02N3FEQWFxNkdRMDFWVy1ReDQ0ZWl3cTN1V3dFLThqNEZpSnhaUmVtd0I2UV9XOU9UWE5rNXc4akRiT21CQXpIbUEtTi1YUFFmS3M5NjZWRXJNUFlnZ0NBZE5LaFJ4Q2F4Yk5SbWd4VFdmb1pJZEhpRll4WjJVVGdqa0hVaExUcGd5cHRXU2FZM21OY1RwY3VfUnA1NmJYMFNsLWVLSk1haGcyZ3AtQmlFVXlIUlB4eW5pZldsOTlrN3ptbWgxeVhIR1VjTkNxcUxn0gGvAkFVX3lxTE11MzhfQW1CcFJoY05Cd25fb0xoWWktYXlibTVNVDdaTmFrZ3Y3V2QyOGZNZHpwaHlMeUZQTUFYQ1ZmWkZQU01WNnpqZzZ1S3pRQW43MDRxSmlLVDdaSm1JbkdwU1oySExhXzkzMW4xT0dXVXhTYk9NM1FTck91cTQ4ZE5XVWNySzd4ZUFsSGh1TkJubmRLTDBrN1FRSnVnX1Z2NERkSzBEZmZKTXZFRnktb2dQWndaSTVNMmRzT3ZraE9TUlF1WjNxUHUyY0FPNzJiVE9fYVV5ZVRxaVkwbklnZmZ6WFRwcnduOThKSGJ2MEtzTVhXTC1YbjY2SzQ5UTV1c1c0azU2S2kzaGRSS0ZUdXMzLWRJYjNVMndYR24teEM1SWxoYi1aZlAyT3QyRQ?oc=5"" target=""_blank"">कल का मौसम 11 फरवरी: 6 राज्यों में आंधी-तूफान के साथ बारिश की चेतावनी, 40 की स्पीड से चलेंगी हवाएं; IMD का अलर्ट</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Navbharat Times</font>",Disaster,hi
