Title,Link,Date,Source,Summary,Term,LanguageQueried
TN on alert as 3 weather systems intensify; cyclone likely over south Bay of Bengal in 48 hrs - lokmattimes.com,https://news.google.com/rss/articles/CBMizwFBVV95cUxNeFFfeGNIOWp0OFJzc2lTaldqUE90WUlGNFpuUkdrcURNLThNV1ZWQ1ZkWXRUaWF3cVVXN3FqQXRmRDF4WTdyX2NmdlE1M2FyeFhmNjhXcFZlYS1DdjVXTk9vMGFZbWZuU2N5aEVKbVk0TEM0Z1Radks3Yy1OYmtIY3I2U29JR0NpYnZKTzBndlRhNFBZZE5iX2JBbjdLV1BrZy12S1JEU3laRWFvQ2VXTlVBUXFMdWtVSjlPS05jOUNWMHFfNzhNWEpYb005ZVHSAc8BQVVfeXFMTXhRX3hjSDlqdDhSc3NpU2pXalBPdFlJRjRablJHa3FETS04TVdWVkNWZFl0VGlhd3FVVzdxakF0ZkQxeFk3cl9jZnZRNTNhcnhYZjY4V3BWZWEtQ3Y1V05PbzBhWW1mblNjeWhFSm1ZNExDNGdUWnZLN2MtTmJrSGNyNlNvSUdDaWJ2Sk8wZ3ZUYTRQWWROYl9iQW43S1dQa2ctdktSRFN5WkVhb0NlV05VQVFxTHVrVUo5T0tOYzlDVjBxXzc4TVhKWG9NOWVR?oc=5,2025-11-24 18:49:45,lokmattimes.com,"<a href=""https://news.google.com/rss/articles/CBMizwFBVV95cUxNeFFfeGNIOWp0OFJzc2lTaldqUE90WUlGNFpuUkdrcURNLThNV1ZWQ1ZkWXRUaWF3cVVXN3FqQXRmRDF4WTdyX2NmdlE1M2FyeFhmNjhXcFZlYS1DdjVXTk9vMGFZbWZuU2N5aEVKbVk0TEM0Z1Radks3Yy1OYmtIY3I2U29JR0NpYnZKTzBndlRhNFBZZE5iX2JBbjdLV1BrZy12S1JEU3laRWFvQ2VXTlVBUXFMdWtVSjlPS05jOUNWMHFfNzhNWEpYb005ZVHSAc8BQVVfeXFMTXhRX3hjSDlqdDhSc3NpU2pXalBPdFlJRjRablJHa3FETS04TVdWVkNWZFl0VGlhd3FVVzdxakF0ZkQxeFk3cl9jZnZRNTNhcnhYZjY4V3BWZWEtQ3Y1V05PbzBhWW1mblNjeWhFSm1ZNExDNGdUWnZLN2MtTmJrSGNyNlNvSUdDaWJ2Sk8wZ3ZUYTRQWWROYl9iQW43S1dQa2ctdktSRFN5WkVhb0NlV05VQVFxTHVrVUo5T0tOYzlDVjBxXzc4TVhKWG9NOWVR?oc=5"" target=""_blank"">TN on alert as 3 weather systems intensify; cyclone likely over south Bay of Bengal in 48 hrs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">lokmattimes.com</font>",Disaster,en
TN on alert as 3 weather systems intensify; cyclone likely over south Bay of Bengal in 48 hrs - lokmattimes.com,https://news.google.com/rss/articles/CBMizwFBVV95cUxNeFFfeGNIOWp0OFJzc2lTaldqUE90WUlGNFpuUkdrcURNLThNV1ZWQ1ZkWXRUaWF3cVVXN3FqQXRmRDF4WTdyX2NmdlE1M2FyeFhmNjhXcFZlYS1DdjVXTk9vMGFZbWZuU2N5aEVKbVk0TEM0Z1Radks3Yy1OYmtIY3I2U29JR0NpYnZKTzBndlRhNFBZZE5iX2JBbjdLV1BrZy12S1JEU3laRWFvQ2VXTlVBUXFMdWtVSjlPS05jOUNWMHFfNzhNWEpYb005ZVHSAc8BQVVfeXFMTXhRX3hjSDlqdDhSc3NpU2pXalBPdFlJRjRablJHa3FETS04TVdWVkNWZFl0VGlhd3FVVzdxakF0ZkQxeFk3cl9jZnZRNTNhcnhYZjY4V3BWZWEtQ3Y1V05PbzBhWW1mblNjeWhFSm1ZNExDNGdUWnZLN2MtTmJrSGNyNlNvSUdDaWJ2Sk8wZ3ZUYTRQWWROYl9iQW43S1dQa2ctdktSRFN5WkVhb0NlV05VQVFxTHVrVUo5T0tOYzlDVjBxXzc4TVhKWG9NOWVR?oc=5,2025-11-24 18:49:45,lokmattimes.com,"<a href=""https://news.google.com/rss/articles/CBMizwFBVV95cUxNeFFfeGNIOWp0OFJzc2lTaldqUE90WUlGNFpuUkdrcURNLThNV1ZWQ1ZkWXRUaWF3cVVXN3FqQXRmRDF4WTdyX2NmdlE1M2FyeFhmNjhXcFZlYS1DdjVXTk9vMGFZbWZuU2N5aEVKbVk0TEM0Z1Radks3Yy1OYmtIY3I2U29JR0NpYnZKTzBndlRhNFBZZE5iX2JBbjdLV1BrZy12S1JEU3laRWFvQ2VXTlVBUXFMdWtVSjlPS05jOUNWMHFfNzhNWEpYb005ZVHSAc8BQVVfeXFMTXhRX3hjSDlqdDhSc3NpU2pXalBPdFlJRjRablJHa3FETS04TVdWVkNWZFl0VGlhd3FVVzdxakF0ZkQxeFk3cl9jZnZRNTNhcnhYZjY4V3BWZWEtQ3Y1V05PbzBhWW1mblNjeWhFSm1ZNExDNGdUWnZLN2MtTmJrSGNyNlNvSUdDaWJ2Sk8wZ3ZUYTRQWWROYl9iQW43S1dQa2ctdktSRFN5WkVhb0NlV05VQVFxTHVrVUo5T0tOYzlDVjBxXzc4TVhKWG9NOWVR?oc=5"" target=""_blank"">TN on alert as 3 weather systems intensify; cyclone likely over south Bay of Bengal in 48 hrs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">lokmattimes.com</font>",Disaster,en
