Title,Link,Date,Source,Summary,Term,LanguageQueried
"Cold wave conditions persisted across Jammu and Kashmir on Friday following recent snowfall that blanketed most weather stations in the Union Territory, officials said. - News Arena India",https://news.google.com/rss/articles/CBMilgFBVV95cUxNVk1oSnNPaWd3N2RIRTNSc0ZSSkxDNnN5SmFWdGt3cThBeDdHSUdKbWhKRTdPeTZ1dDE3UFY1UUFZalA4SnY1SEZibFJuUlZTcUlNZUpTLUxnQkZpVHAxVUFPQmdpTkt1RW9KSzR3MEV6WHlueEdMLUhtNjZNOS1XNTB5M3RMMl9KRFlHbHJ6RE1iWFFpMEE?oc=5,2026-01-30 13:44:51,News Arena India,"<a href=""https://news.google.com/rss/articles/CBMilgFBVV95cUxNVk1oSnNPaWd3N2RIRTNSc0ZSSkxDNnN5SmFWdGt3cThBeDdHSUdKbWhKRTdPeTZ1dDE3UFY1UUFZalA4SnY1SEZibFJuUlZTcUlNZUpTLUxnQkZpVHAxVUFPQmdpTkt1RW9KSzR3MEV6WHlueEdMLUhtNjZNOS1XNTB5M3RMMl9KRFlHbHJ6RE1iWFFpMEE?oc=5"" target=""_blank"">Cold wave conditions persisted across Jammu and Kashmir on Friday following recent snowfall that blanketed most weather stations in the Union Territory, officials said.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">News Arena India</font>",Disaster,en
AQI - Air Quality Index | Real-Time Air Pollution | India Air Quality Today - Moneycontrol,https://news.google.com/rss/articles/CBMiSEFVX3lxTE5MY2g5SmZTMmtranBkUWVUcWE2ZUJPbzdIZ1JQMFJlVTI1b3dvamxQaXg0LU1CMWRnVnZORDhqQ1FEVmFzN3poUA?oc=5,2026-01-30 20:27:00,Moneycontrol,"<a href=""https://news.google.com/rss/articles/CBMiSEFVX3lxTE5MY2g5SmZTMmtranBkUWVUcWE2ZUJPbzdIZ1JQMFJlVTI1b3dvamxQaXg0LU1CMWRnVnZORDhqQ1FEVmFzN3poUA?oc=5"" target=""_blank"">AQI - Air Quality Index | Real-Time Air Pollution | India Air Quality Today</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Moneycontrol</font>",Disaster,en
"Stealth Solar Blast Triggers Major Geomagnetic Storm, Study Warns - Devdiscourse",https://news.google.com/rss/articles/CBMizgFBVV95cUxPU2xBNlZLNzE1WHNvb0RiZW93TVhpc2hxYTVxOGk1ck1zbGFucWlEYjdRXzVKUkljeVFHZGZKNkhWVHhJNmpQN0Z1T2prSlpkYjJOd3VRYlp1NUszd1ItUVNvbU4ySXJ0c1N2dlh5NzBzSkZKaFFiUjFjTUY3SlpkNmdrVmZTcjhNVU5DbzRodkFDQWNDVnhlblJDWE56bWNhblBUQXZyQk84M0RESHpPbzBuaEdUYlBMYldPblZaUVZVU3I3bnI4VkdUbEE4UdIBzgFBVV95cUxPU2xBNlZLNzE1WHNvb0RiZW93TVhpc2hxYTVxOGk1ck1zbGFucWlEYjdRXzVKUkljeVFHZGZKNkhWVHhJNmpQN0Z1T2prSlpkYjJOd3VRYlp1NUszd1ItUVNvbU4ySXJ0c1N2dlh5NzBzSkZKaFFiUjFjTUY3SlpkNmdrVmZTcjhNVU5DbzRodkFDQWNDVnhlblJDWE56bWNhblBUQXZyQk84M0RESHpPbzBuaEdUYlBMYldPblZaUVZVU3I3bnI4VkdUbEE4UQ?oc=5,2026-01-30 18:11:29,Devdiscourse,"<a href=""https://news.google.com/rss/articles/CBMizgFBVV95cUxPU2xBNlZLNzE1WHNvb0RiZW93TVhpc2hxYTVxOGk1ck1zbGFucWlEYjdRXzVKUkljeVFHZGZKNkhWVHhJNmpQN0Z1T2prSlpkYjJOd3VRYlp1NUszd1ItUVNvbU4ySXJ0c1N2dlh5NzBzSkZKaFFiUjFjTUY3SlpkNmdrVmZTcjhNVU5DbzRodkFDQWNDVnhlblJDWE56bWNhblBUQXZyQk84M0RESHpPbzBuaEdUYlBMYldPblZaUVZVU3I3bnI4VkdUbEE4UdIBzgFBVV95cUxPU2xBNlZLNzE1WHNvb0RiZW93TVhpc2hxYTVxOGk1ck1zbGFucWlEYjdRXzVKUkljeVFHZGZKNkhWVHhJNmpQN0Z1T2prSlpkYjJOd3VRYlp1NUszd1ItUVNvbU4ySXJ0c1N2dlh5NzBzSkZKaFFiUjFjTUY3SlpkNmdrVmZTcjhNVU5DbzRodkFDQWNDVnhlblJDWE56bWNhblBUQXZyQk84M0RESHpPbzBuaEdUYlBMYldPblZaUVZVU3I3bnI4VkdUbEE4UQ?oc=5"" target=""_blank"">Stealth Solar Blast Triggers Major Geomagnetic Storm, Study Warns</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Devdiscourse</font>",Disaster,en
Life-threatening winter storm with category 2 hurricane-force winds to slam East Coast - MSN,https://news.google.com/rss/articles/CBMi0AFBVV95cUxPNExfWUdEeFdxc2RYRU5ZTjRoQkJ2YU9vdlRRVUU1RTl3N21nbUVnYXRnaGJSdkdtZk5OYUl2a0s4S21hQVNMOHA4R25RcEV0aDFzVzdLQ3hlalktZHBseFpoQWt2WnBHNUpKX1hpLTlLdHlDSkxDSUE5TVh1NU5YZzNTVF9BUVVUelg3T0FlY1ZDM2N0MXR3Wm9KRF9SRnVKci1VbTJpM0k3SThDOFh3S0tJRFRBSkRJR0FhVGl1c0J1LVoyV0hNWllUTnIzcHFT?oc=5,2026-01-30 20:23:47,MSN,"<a href=""https://news.google.com/rss/articles/CBMi0AFBVV95cUxPNExfWUdEeFdxc2RYRU5ZTjRoQkJ2YU9vdlRRVUU1RTl3N21nbUVnYXRnaGJSdkdtZk5OYUl2a0s4S21hQVNMOHA4R25RcEV0aDFzVzdLQ3hlalktZHBseFpoQWt2WnBHNUpKX1hpLTlLdHlDSkxDSUE5TVh1NU5YZzNTVF9BUVVUelg3T0FlY1ZDM2N0MXR3Wm9KRF9SRnVKci1VbTJpM0k3SThDOFh3S0tJRFRBSkRJR0FhVGl1c0J1LVoyV0hNWllUTnIzcHFT?oc=5"" target=""_blank"">Life-threatening winter storm with category 2 hurricane-force winds to slam East Coast</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MSN</font>",Disaster,en
"Snowfall and rain to continue in northern India till early February, says IMD - The Indian Express",https://news.google.com/rss/articles/CBMiogFBVV95cUxOdGk3Zk9SMlBVWnc4bThkQTVQRFZjT2RNeFNUWWVZb25Ubl9uNjAwbHk4Z0VrTmRRN29vS0oxZU9MdldWZW1ZUlA4d2FsYVlwNVdJRTMzYnRybWxseVNieF9INGt0LTJBT2xSQXh0SVVDRG9EdGpKZmVWTE5aY1J0ZWhjNzF6OG1zdVN0VTB4VlQ3Q3RNRUQ0UXJ1S3V0SlgyUlHSAagBQVVfeXFMTjhOeGR6WjFnWmpEcDRWVGg3S2EtdU1PdUFqVnlyc1RsMldqYkFFRDJUQlF3ZHhKQzNCcEJrYlJhU1B6ME8wRFlzNTRKOEVyaTBMRC1XcTN3Sm1KamdxWmJONEJoanVkT1czMV9HdDJTZzVTdnAyWGpuNkItM2RZWXdmTm5ONHVUaFpJaHREb0ZaT3VnUUZxcy03cFp3eF9IU1JFVk1MekJ1?oc=5,2026-01-30 17:28:00,The Indian Express,"<a href=""https://news.google.com/rss/articles/CBMiogFBVV95cUxOdGk3Zk9SMlBVWnc4bThkQTVQRFZjT2RNeFNUWWVZb25Ubl9uNjAwbHk4Z0VrTmRRN29vS0oxZU9MdldWZW1ZUlA4d2FsYVlwNVdJRTMzYnRybWxseVNieF9INGt0LTJBT2xSQXh0SVVDRG9EdGpKZmVWTE5aY1J0ZWhjNzF6OG1zdVN0VTB4VlQ3Q3RNRUQ0UXJ1S3V0SlgyUlHSAagBQVVfeXFMTjhOeGR6WjFnWmpEcDRWVGg3S2EtdU1PdUFqVnlyc1RsMldqYkFFRDJUQlF3ZHhKQzNCcEJrYlJhU1B6ME8wRFlzNTRKOEVyaTBMRC1XcTN3Sm1KamdxWmJONEJoanVkT1czMV9HdDJTZzVTdnAyWGpuNkItM2RZWXdmTm5ONHVUaFpJaHREb0ZaT3VnUUZxcy03cFp3eF9IU1JFVk1MekJ1?oc=5"" target=""_blank"">Snowfall and rain to continue in northern India till early February, says IMD</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Indian Express</font>",Disaster,en
"Bengaluru Air Quality Index (AQI) Today: Real-Time Bengaluru Air Pollution, AQI in Bengaluru - India Today",https://news.google.com/rss/articles/CBMie0FVX3lxTE1FbkxYTVVaWjgycnpya1R2OGZoNXpLNGtzRUxFVS1ZSl83NGk1ZXE3bWMxa0I1WURvWGotWXktT0hVTGxiUmRzakM5N1B3Z01mVFNzNXAzUjFJem9yWHJVTWoweF9Gb21wWGJERTVBa1NVSFozRURCbENpdw?oc=5,2026-01-31 06:40:34,India Today,"<a href=""https://news.google.com/rss/articles/CBMie0FVX3lxTE1FbkxYTVVaWjgycnpya1R2OGZoNXpLNGtzRUxFVS1ZSl83NGk1ZXE3bWMxa0I1WURvWGotWXktT0hVTGxiUmRzakM5N1B3Z01mVFNzNXAzUjFJem9yWHJVTWoweF9Gb21wWGJERTVBa1NVSFozRURCbENpdw?oc=5"" target=""_blank"">Bengaluru Air Quality Index (AQI) Today: Real-Time Bengaluru Air Pollution, AQI in Bengaluru</a>&nbsp;&nbsp;<font color=""#6f6f6f"">India Today</font>",Disaster,en
"Bomb Cyclone Threat Looms Over US East Coast, Hurricane-Force Winds and Heavy Snow Forecast - vomnews.in",https://news.google.com/rss/articles/CBMirwFBVV95cUxQaUItV0tpR0lhT1RnR0tfMHVKT3VPM000cmhUbXU2eTl4eFpYQWZCc0w1ZDZWZF9xVk5GV0hzMm5sWHNUSmV6RFhmWEowNHhTZmFOdmQ5Vkp6ODhZN25PNXdDRkw4eFhlZUg0TjNtLWh1UGN2aDQ2UjZoVmlaZVcySVZrWEdOdWZsV09PSmg2S1lBdFhqM3lPWWk5bWR3MDRKclF5MVdZelhYQ2tUZXNJ?oc=5,2026-01-30 18:04:00,vomnews.in,"<a href=""https://news.google.com/rss/articles/CBMirwFBVV95cUxQaUItV0tpR0lhT1RnR0tfMHVKT3VPM000cmhUbXU2eTl4eFpYQWZCc0w1ZDZWZF9xVk5GV0hzMm5sWHNUSmV6RFhmWEowNHhTZmFOdmQ5Vkp6ODhZN25PNXdDRkw4eFhlZUg0TjNtLWh1UGN2aDQ2UjZoVmlaZVcySVZrWEdOdWZsV09PSmg2S1lBdFhqM3lPWWk5bWR3MDRKclF5MVdZelhYQ2tUZXNJ?oc=5"" target=""_blank"">Bomb Cyclone Threat Looms Over US East Coast, Hurricane-Force Winds and Heavy Snow Forecast</a>&nbsp;&nbsp;<font color=""#6f6f6f"">vomnews.in</font>",Disaster,en
"NDMA Warned Of Severe Cold Next Week, Urged Precautionary Steps - UrduPoint",https://news.google.com/rss/articles/CBMimwFBVV95cUxPWmVvcng0UUVmVzlNR2QxSTgxR2N3eWlZMFVOWlI1Z2NoSGQ1eWttcHdrN3hYUTB2b3NrVGwtWjNuVVZGT2pqbkIzVGl2R3VfcERWdVd4NkR5cEFwUlZtYUVKN25Vc3JXLUlzVlM4bWhGX0dsSkJuY1Zfd2xZaWNkanlfMGdfeW1qdXBUZ04tc0JMc3RjMkEzSnJhVQ?oc=5,2026-01-30 20:51:00,UrduPoint,"<a href=""https://news.google.com/rss/articles/CBMimwFBVV95cUxPWmVvcng0UUVmVzlNR2QxSTgxR2N3eWlZMFVOWlI1Z2NoSGQ1eWttcHdrN3hYUTB2b3NrVGwtWjNuVVZGT2pqbkIzVGl2R3VfcERWdVd4NkR5cEFwUlZtYUVKN25Vc3JXLUlzVlM4bWhGX0dsSkJuY1Zfd2xZaWNkanlfMGdfeW1qdXBUZ04tc0JMc3RjMkEzSnJhVQ?oc=5"" target=""_blank"">NDMA Warned Of Severe Cold Next Week, Urged Precautionary Steps</a>&nbsp;&nbsp;<font color=""#6f6f6f"">UrduPoint</font>",Disaster,en
"Cold wave conditions persisted across Jammu and Kashmir on Friday following recent snowfall that blanketed most weather stations in the Union Territory, officials said. - News Arena India",https://news.google.com/rss/articles/CBMilgFBVV95cUxNVk1oSnNPaWd3N2RIRTNSc0ZSSkxDNnN5SmFWdGt3cThBeDdHSUdKbWhKRTdPeTZ1dDE3UFY1UUFZalA4SnY1SEZibFJuUlZTcUlNZUpTLUxnQkZpVHAxVUFPQmdpTkt1RW9KSzR3MEV6WHlueEdMLUhtNjZNOS1XNTB5M3RMMl9KRFlHbHJ6RE1iWFFpMEE?oc=5,2026-01-30 13:44:51,News Arena India,"<a href=""https://news.google.com/rss/articles/CBMilgFBVV95cUxNVk1oSnNPaWd3N2RIRTNSc0ZSSkxDNnN5SmFWdGt3cThBeDdHSUdKbWhKRTdPeTZ1dDE3UFY1UUFZalA4SnY1SEZibFJuUlZTcUlNZUpTLUxnQkZpVHAxVUFPQmdpTkt1RW9KSzR3MEV6WHlueEdMLUhtNjZNOS1XNTB5M3RMMl9KRFlHbHJ6RE1iWFFpMEE?oc=5"" target=""_blank"">Cold wave conditions persisted across Jammu and Kashmir on Friday following recent snowfall that blanketed most weather stations in the Union Territory, officials said.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">News Arena India</font>",Disaster,en
AQI - Air Quality Index | Real-Time Air Pollution | India Air Quality Today - Moneycontrol,https://news.google.com/rss/articles/CBMiSEFVX3lxTE5MY2g5SmZTMmtranBkUWVUcWE2ZUJPbzdIZ1JQMFJlVTI1b3dvamxQaXg0LU1CMWRnVnZORDhqQ1FEVmFzN3poUA?oc=5,2026-01-30 20:27:00,Moneycontrol,"<a href=""https://news.google.com/rss/articles/CBMiSEFVX3lxTE5MY2g5SmZTMmtranBkUWVUcWE2ZUJPbzdIZ1JQMFJlVTI1b3dvamxQaXg0LU1CMWRnVnZORDhqQ1FEVmFzN3poUA?oc=5"" target=""_blank"">AQI - Air Quality Index | Real-Time Air Pollution | India Air Quality Today</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Moneycontrol</font>",Disaster,en
