Title,Link,Date,Source,Summary,Place,Term,LanguageQueried
"Punjab floods hit 1,000+ villages: 24 homes submerged as Ganga river swells within just 24 hours; Himachal ... - Bhaskar English",https://news.google.com/rss/articles/CBMi1AFBVV95cUxNRWU1QVE4Z0pVQkxLVnBMRWp4YUdDX0lTWDJmSkJ3N0xjQmQxWXducTFFMTdVcUJXaUZkZTRWR0E5MF9KNjRqSFJYS0NuQWN1UWRiay1kUVpyVFZ4TjZhWkNMbk9tVzhvOXlUMUJESmFXSFlyZTYwdGVIczdQc3E2a1Jxd3ZOcngzVF9aZ3dTanpuSDVzak1tQjBTNWxWYl91a0d2eFkxVjdfQThYTDFJU1ZHV2p1VXpXbFg0SWcwbS1TQ1ItREdfUG1Gc1duSDloZXRhRNIB2gFBVV95cUxQZUF4ZmpndFV6LWVpaW9JUGotYVgwQU1OVXlkb2JQaUZ0WHpNZkdYdnlhV1BOR0RKVi1pNVg5VnN2bTk4WnRvNEdFOFN3V0pPTzV3VmVOVTRXUU5YNnYwOGFXMWZtcHBwcjNaN21GbGNPYXU5TU9vWjB2bnZ0bHpOUUk0UTE2Qk1JZmoxazdVQTRFQWRUcE04cHB6SEU3eXlTV1NSN3ZQRGowZEtNbkR2aEtfOVRnMllxWGh0aUU3Sm9XaENkS3dGTEIxN3hzWjN1ZnRfeHVZYUhDZw?oc=5,2025-08-31 10:03:10,Bhaskar English,"<a href=""https://news.google.com/rss/articles/CBMi1AFBVV95cUxNRWU1QVE4Z0pVQkxLVnBMRWp4YUdDX0lTWDJmSkJ3N0xjQmQxWXducTFFMTdVcUJXaUZkZTRWR0E5MF9KNjRqSFJYS0NuQWN1UWRiay1kUVpyVFZ4TjZhWkNMbk9tVzhvOXlUMUJESmFXSFlyZTYwdGVIczdQc3E2a1Jxd3ZOcngzVF9aZ3dTanpuSDVzak1tQjBTNWxWYl91a0d2eFkxVjdfQThYTDFJU1ZHV2p1VXpXbFg0SWcwbS1TQ1ItREdfUG1Gc1duSDloZXRhRNIB2gFBVV95cUxQZUF4ZmpndFV6LWVpaW9JUGotYVgwQU1OVXlkb2JQaUZ0WHpNZkdYdnlhV1BOR0RKVi1pNVg5VnN2bTk4WnRvNEdFOFN3V0pPTzV3VmVOVTRXUU5YNnYwOGFXMWZtcHBwcjNaN21GbGNPYXU5TU9vWjB2bnZ0bHpOUUk0UTE2Qk1JZmoxazdVQTRFQWRUcE04cHB6SEU3eXlTV1NSN3ZQRGowZEtNbkR2aEtfOVRnMllxWGh0aUU3Sm9XaENkS3dGTEIxN3hzWjN1ZnRfeHVZYUhDZw?oc=5"" target=""_blank"">Punjab floods hit 1,000+ villages: 24 homes submerged as Ganga river swells within just 24 hours; Himachal ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bhaskar English</font>",,Monsoon,en
"Heavy rain alert in 29 districts of Rajasthan: Lightning strikes homes in Deeg, heavy showers lash Jaipur, ... - Bhaskar English",https://news.google.com/rss/articles/CBMiiwJBVV95cUxObHBaRWlHR1ltTnlYSGN5ODNKYWttdEJjZGl3dG1RSEdXQ0NfeUNYcHZXTGdnaXZKczlqeHNqbkExa2ZFcXpPeVdSRnFVbVN0ZFBnMHdXWGZ3OWhVbVA0YW8xaUtqX2V5NkR4SExSaUx5aWdFZUhwNHVLbVdtZDRPYlNGOEZsdlltUXRQeE9NVW5mWTg3OXQ0bmVaWG9pNDdUQ1g4TlVMa1hMb2ZScXMxV25WWDQ0bHAxNGFVT2h1bnJSTFU4WjJ4NFYwN09ZM1k0RFp3eVBRcjRlSWphNktJT1BZaG1WTkdwLWJ0RVFRT0JzYXczVnNYMWlEMjB1YlVUS2xqRkM5bGJPNkHSAZACQVVfeXFMTXJ2N0lITHJvUGt1QWxPVWxhN25YZHd4NWpLQXlvdzFrVkJkalNVTFlYaTdfOU1ydG42UmpzSFB5NzdvSE1HY3c1c0lmQTN3X0xYcnpXbU5PM2YtYkd5OFhrRVd3cmdFNXFERGxZU2VubUFlVUlub0EwT2FKamdzSzU5SzBRZC11M0JrSjZPN3N3UkRYcURkaFpzUkE0NGNGVllIUktRMU4zcS1FLTFBSXNMYVlQTk9DbkFYalNtT3doczFwVEwyX0xsaVVreXJSejdkOWZJYVRXM3hEV2NndzNicWNPbHBJellUNjFESVh3Z3ZZZ2ZQREtCOGZiUldVWmtXRkFFZkFuWnU4N3NhOGw?oc=5,2025-08-31 09:52:34,Bhaskar English,"<a href=""https://news.google.com/rss/articles/CBMiiwJBVV95cUxObHBaRWlHR1ltTnlYSGN5ODNKYWttdEJjZGl3dG1RSEdXQ0NfeUNYcHZXTGdnaXZKczlqeHNqbkExa2ZFcXpPeVdSRnFVbVN0ZFBnMHdXWGZ3OWhVbVA0YW8xaUtqX2V5NkR4SExSaUx5aWdFZUhwNHVLbVdtZDRPYlNGOEZsdlltUXRQeE9NVW5mWTg3OXQ0bmVaWG9pNDdUQ1g4TlVMa1hMb2ZScXMxV25WWDQ0bHAxNGFVT2h1bnJSTFU4WjJ4NFYwN09ZM1k0RFp3eVBRcjRlSWphNktJT1BZaG1WTkdwLWJ0RVFRT0JzYXczVnNYMWlEMjB1YlVUS2xqRkM5bGJPNkHSAZACQVVfeXFMTXJ2N0lITHJvUGt1QWxPVWxhN25YZHd4NWpLQXlvdzFrVkJkalNVTFlYaTdfOU1ydG42UmpzSFB5NzdvSE1HY3c1c0lmQTN3X0xYcnpXbU5PM2YtYkd5OFhrRVd3cmdFNXFERGxZU2VubUFlVUlub0EwT2FKamdzSzU5SzBRZC11M0JrSjZPN3N3UkRYcURkaFpzUkE0NGNGVllIUktRMU4zcS1FLTFBSXNMYVlQTk9DbkFYalNtT3doczFwVEwyX0xsaVVreXJSejdkOWZJYVRXM3hEV2NndzNicWNPbHBJellUNjFESVh3Z3ZZZ2ZQREtCOGZiUldVWmtXRkFFZkFuWnU4N3NhOGw?oc=5"" target=""_blank"">Heavy rain alert in 29 districts of Rajasthan: Lightning strikes homes in Deeg, heavy showers lash Jaipur, ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bhaskar English</font>",,Monsoon,en
"Landslide in J&K’s Reasi, 7 bodies recovered: Cloudburst in Ramban leaves 4 dead; floods devastate 250 vill... - Bhaskar English",https://news.google.com/rss/articles/CBMi-AFBVV95cUxQVm4wOWloUEpCQy10Rlp0ZF9NVEREMzU4eHB5UFZmQU4yeW9YS21jemhUb3JoUUlmeVhmYlJLeC15UWNOWVZWMlo3a2ZmTGQtRU1BR211aElBRHZYT2llUzVGclJvTWNpUTl2TWNSRkVlWDhTcXZJMlBEV25rUHM2eG5NMmRDcHZsZDJVcHZLOG44OHhheUdaODhTUVc2NUFzdVRRalJVNm5TRS1HVTJKcTJRU185ZWJfUWp6cmxyNEltbFh5cTBwRXBEX25yN25lazVDMkVUUzI4dmhnWjg0NWY2cm5KMVNhczlQVkxrR1VzMXpubk5va9IB_gFBVV95cUxNQ29WVHAzeXJ3TjlGcUNRS0RaWTRRRnFUeUI1RDJqNWhONGpoaXNaRUE1Q1BkdzRFdGFhYmJlYnNRbXB2cHN6U0JOemcxWW5LdWRHbmhIUFRPYm1VenpwcHBlaDU2MDBoSEh6M1hSV0gxbnZ6dHVkUjNneFZURVY0cGNHREpZZGhtaHpEUl9ncXF6OWVYZFIxR2NKdjZXTHYxdEMwQ2ZkbEJKcUt6T1pldDlOMThENEljQXE3UmpubnRqTUtxSWIySWkzNWFqZjdmYllEcnZQd2NuUW1aR1JvVWRHLVUzVDRyeUxCX2JmSTFLMkI3VUhNLUNiSEswUQ?oc=5,2025-08-30 19:00:10,Bhaskar English,"<a href=""https://news.google.com/rss/articles/CBMi-AFBVV95cUxQVm4wOWloUEpCQy10Rlp0ZF9NVEREMzU4eHB5UFZmQU4yeW9YS21jemhUb3JoUUlmeVhmYlJLeC15UWNOWVZWMlo3a2ZmTGQtRU1BR211aElBRHZYT2llUzVGclJvTWNpUTl2TWNSRkVlWDhTcXZJMlBEV25rUHM2eG5NMmRDcHZsZDJVcHZLOG44OHhheUdaODhTUVc2NUFzdVRRalJVNm5TRS1HVTJKcTJRU185ZWJfUWp6cmxyNEltbFh5cTBwRXBEX25yN25lazVDMkVUUzI4dmhnWjg0NWY2cm5KMVNhczlQVkxrR1VzMXpubk5va9IB_gFBVV95cUxNQ29WVHAzeXJ3TjlGcUNRS0RaWTRRRnFUeUI1RDJqNWhONGpoaXNaRUE1Q1BkdzRFdGFhYmJlYnNRbXB2cHN6U0JOemcxWW5LdWRHbmhIUFRPYm1VenpwcHBlaDU2MDBoSEh6M1hSV0gxbnZ6dHVkUjNneFZURVY0cGNHREpZZGhtaHpEUl9ncXF6OWVYZFIxR2NKdjZXTHYxdEMwQ2ZkbEJKcUt6T1pldDlOMThENEljQXE3UmpubnRqTUtxSWIySWkzNWFqZjdmYllEcnZQd2NuUW1aR1JvVWRHLVUzVDRyeUxCX2JmSTFLMkI3VUhNLUNiSEswUQ?oc=5"" target=""_blank"">Landslide in J&amp;K’s Reasi, 7 bodies recovered: Cloudburst in Ramban leaves 4 dead; floods devastate 250 vill...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bhaskar English</font>",,Monsoon,en
"Car swept away in Indore rains, three rescued: Heavy downpour floods Indore as over 3 inches rain in two ho... - Bhaskar English",https://news.google.com/rss/articles/CBMi9gFBVV95cUxPTWZjQ3hLWVNzNkFFMm5VSFhnUkpXM0lpSEhPNFZ3d001d01mdXFacXQ4ODcxZjBMYTZjUE5STm00TWw2SHdTSnRJYmtDMkdVVFpBQUNuclpCcVFTUkFzckFWYVoyS1NQdUhSTEVWOTd2Y2UtS0pRUUJrWEpncTZmdUpRc3B3MDdhLWZmdzBZYjg0bV8zZlBCb2JuSzBvLVktcy1USFpYN1NKa09kLTlUUk5Zamx3Mk1vRkhLYi0tV2k2UWtQU1plajJaUDdERW8tejliRkFwbkdJZ3VNcUppYVY0WlpQVWVfLXlqM19sZ19GZzcweEHSAfsBQVVfeXFMTkVJbDZ6bXVJME45RDltNHUxMld5ZEFhOF9sS3NPaFdGV3VxYjg2aTZ4YzB2NktYbDUwUi1qMEVGRkh5WXlSRm5aRXRXUk4xTkxEc1JIM0VoX19XNjZuTktJU1lBTEZuWWR5Q3I5WHF0OFcycWJYVWstQm5lbldsT3FXMkFEMU15ZG9MRjc4WVgzTDhzNFJ1TXNTcVhNV2RFbS0yMVZOS3ptOS03N1k5U0VuNVN3LVItLXdFVGpmbEo1VnhuM09lZHpLWVRBU0xnRmRjTWhCSDU3Vkp4eWwwQzlHN1NjbkpSTG9wY1Nad2x6bk11N2JQMmpRRWs?oc=5,2025-08-30 21:06:37,Bhaskar English,"<a href=""https://news.google.com/rss/articles/CBMi9gFBVV95cUxPTWZjQ3hLWVNzNkFFMm5VSFhnUkpXM0lpSEhPNFZ3d001d01mdXFacXQ4ODcxZjBMYTZjUE5STm00TWw2SHdTSnRJYmtDMkdVVFpBQUNuclpCcVFTUkFzckFWYVoyS1NQdUhSTEVWOTd2Y2UtS0pRUUJrWEpncTZmdUpRc3B3MDdhLWZmdzBZYjg0bV8zZlBCb2JuSzBvLVktcy1USFpYN1NKa09kLTlUUk5Zamx3Mk1vRkhLYi0tV2k2UWtQU1plajJaUDdERW8tejliRkFwbkdJZ3VNcUppYVY0WlpQVWVfLXlqM19sZ19GZzcweEHSAfsBQVVfeXFMTkVJbDZ6bXVJME45RDltNHUxMld5ZEFhOF9sS3NPaFdGV3VxYjg2aTZ4YzB2NktYbDUwUi1qMEVGRkh5WXlSRm5aRXRXUk4xTkxEc1JIM0VoX19XNjZuTktJU1lBTEZuWWR5Q3I5WHF0OFcycWJYVWstQm5lbldsT3FXMkFEMU15ZG9MRjc4WVgzTDhzNFJ1TXNTcVhNV2RFbS0yMVZOS3ptOS03N1k5U0VuNVN3LVItLXdFVGpmbEo1VnhuM09lZHpLWVRBU0xnRmRjTWhCSDU3Vkp4eWwwQzlHN1NjbkpSTG9wY1Nad2x6bk11N2JQMmpRRWs?oc=5"" target=""_blank"">Car swept away in Indore rains, three rescued: Heavy downpour floods Indore as over 3 inches rain in two ho...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bhaskar English</font>",,Monsoon,en
"Rain alert in 13 districts of MP, including Narmadapuram: Weather to remain unchanged for 3 days; lightning... - Bhaskar English",https://news.google.com/rss/articles/CBMi_AFBVV95cUxQb0RsWXpVdFd6U2xCamY1Uzhxck9BM2V6bGtSR1lzRVJMQXB2YjZHYVkweGV6ZDlST3R3dXBxUmJpMkl0aWloRUFJY1dVOW1md2RQRW1lUVhUYno4MFFMOEVkV0FjUUljMHM5UDBYdmt3TEtKaElvYk5GRGIwcGJpVjBuejN0RVhzajNETHc4SDdIZmxJLXpYTV9qbGVfRDVxSDhUZURZaFl4NmJfRzRIWktwN1dhejBpc3B5ZmlPaXdhcXVNQ2NIOTdIeXdXc2VHZi00Q2s4cFNfU1hRTUJqMjk5cVBoZGlIbVBuSzU2OEZqSEtycWJYSU1Ic27SAYICQVVfeXFMUFRMbEhjdFNvMDZLaDRsZl9GLWxvaDAzYjVMcmk2bDB3eHFLNU5iZkloVm40WHlCUDlveVRtSjhlUDQtYXZxQzFuM1RqRmJwN3lPMWhYRDRsQ2JiRzdaREdSYzYydnpYYS1rTzZ0N21DZHlEZjV6S3hYaEdTS1hoWDVUX3pfSnZrZE1Ka011RG5Ecjc1VnV6Vmd2YldxYlJKVHBvdEQ4RUpLb3hPMU02bkdUMzhxa3paU3FYSlY5Qm9pQk1iZFN4c3lkcXRjNmNIMTZieXlCTlJ2bXoyTGxILWY5QlgyX2UxcXZ5N056eEFTQmIxaHhUbzExY3FJWVV1OWtR?oc=5,2025-08-30 12:56:24,Bhaskar English,"<a href=""https://news.google.com/rss/articles/CBMi_AFBVV95cUxQb0RsWXpVdFd6U2xCamY1Uzhxck9BM2V6bGtSR1lzRVJMQXB2YjZHYVkweGV6ZDlST3R3dXBxUmJpMkl0aWloRUFJY1dVOW1md2RQRW1lUVhUYno4MFFMOEVkV0FjUUljMHM5UDBYdmt3TEtKaElvYk5GRGIwcGJpVjBuejN0RVhzajNETHc4SDdIZmxJLXpYTV9qbGVfRDVxSDhUZURZaFl4NmJfRzRIWktwN1dhejBpc3B5ZmlPaXdhcXVNQ2NIOTdIeXdXc2VHZi00Q2s4cFNfU1hRTUJqMjk5cVBoZGlIbVBuSzU2OEZqSEtycWJYSU1Ic27SAYICQVVfeXFMUFRMbEhjdFNvMDZLaDRsZl9GLWxvaDAzYjVMcmk2bDB3eHFLNU5iZkloVm40WHlCUDlveVRtSjhlUDQtYXZxQzFuM1RqRmJwN3lPMWhYRDRsQ2JiRzdaREdSYzYydnpYYS1rTzZ0N21DZHlEZjV6S3hYaEdTS1hoWDVUX3pfSnZrZE1Ka011RG5Ecjc1VnV6Vmd2YldxYlJKVHBvdEQ4RUpLb3hPMU02bkdUMzhxa3paU3FYSlY5Qm9pQk1iZFN4c3lkcXRjNmNIMTZieXlCTlJ2bXoyTGxILWY5QlgyX2UxcXZ5N056eEFTQmIxaHhUbzExY3FJWVV1OWtR?oc=5"" target=""_blank"">Rain alert in 13 districts of MP, including Narmadapuram: Weather to remain unchanged for 3 days; lightning...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bhaskar English</font>",,Monsoon,en
200-year-old Sabili Gate in Dargah demolished: Portion collapsed due to rain; authorities plan to rebuild t... - Bhaskar English,https://news.google.com/rss/articles/CBMi_wFBVV95cUxQOTNtWlg5cVhOY2hxTGF2OGcyQ3JTVVJ3WHNLU0s1NEI1QmlPVG84VmhpUV9vTjFUSjZlU0N3MUFNZkpock9zc1VnZEdJcUlUci11VlFqS3lSWmJzN1daak1uVlZiUkJESmNNdUg2THJ6SFpMZ1EyX2R4anhCaTBJYTA0N0VJQnVpODd4ZHhpNTE4V2VDRlVCR0lqS0E0eHFrcnBFbUlVcWlVT3l1SGlDWXBwSnJRTzM1M04zUkRNWHdGaGZwdHBENmhRN1dadEZJaG40M1l4VzlFdHpMZDR2NjNpTEdRQUt4ZkY1SzdyV2JDX250cEhOaFQ0eExHYlXSAYQCQVVfeXFMTWZQWFJYQXIwaXJpQmtkcUNWamFCeXhjM2dKbFFuVVFDTi1pN0FPZGI2aEF6QW1VV0h4dkZPU29KN2ZiNFZDcWY1dmpfZDNDUEpFb3ZwT2kxQXpfVUhvN2UxTGZ5cno4RkhmYUVLQzJoVXJWQUEwUWVQeG9MVy1LQWZLMnAwMTJTTEQ3R3YxeDRPOVdmQzZHQktnY01Qd1dxNk5laXF0a0V5empER3V0OVJtUGtlZ0ZoVnd6YjVlZWRxSnpDSlZ4MXBJcE1Zd0FPMWE2WUNDMy1sXzktWDV4X21IWEt3bExYVXktNWJMc0hYaHI1UlNlRndsRFo3OE1mU0s1MXU?oc=5,2025-08-30 15:41:02,Bhaskar English,"<a href=""https://news.google.com/rss/articles/CBMi_wFBVV95cUxQOTNtWlg5cVhOY2hxTGF2OGcyQ3JTVVJ3WHNLU0s1NEI1QmlPVG84VmhpUV9vTjFUSjZlU0N3MUFNZkpock9zc1VnZEdJcUlUci11VlFqS3lSWmJzN1daak1uVlZiUkJESmNNdUg2THJ6SFpMZ1EyX2R4anhCaTBJYTA0N0VJQnVpODd4ZHhpNTE4V2VDRlVCR0lqS0E0eHFrcnBFbUlVcWlVT3l1SGlDWXBwSnJRTzM1M04zUkRNWHdGaGZwdHBENmhRN1dadEZJaG40M1l4VzlFdHpMZDR2NjNpTEdRQUt4ZkY1SzdyV2JDX250cEhOaFQ0eExHYlXSAYQCQVVfeXFMTWZQWFJYQXIwaXJpQmtkcUNWamFCeXhjM2dKbFFuVVFDTi1pN0FPZGI2aEF6QW1VV0h4dkZPU29KN2ZiNFZDcWY1dmpfZDNDUEpFb3ZwT2kxQXpfVUhvN2UxTGZ5cno4RkhmYUVLQzJoVXJWQUEwUWVQeG9MVy1LQWZLMnAwMTJTTEQ3R3YxeDRPOVdmQzZHQktnY01Qd1dxNk5laXF0a0V5empER3V0OVJtUGtlZ0ZoVnd6YjVlZWRxSnpDSlZ4MXBJcE1Zd0FPMWE2WUNDMy1sXzktWDV4X21IWEt3bExYVXktNWJMc0hYaHI1UlNlRndsRFo3OE1mU0s1MXU?oc=5"" target=""_blank"">200-year-old Sabili Gate in Dargah demolished: Portion collapsed due to rain; authorities plan to rebuild t...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bhaskar English</font>",,Monsoon,en
Fort wall collapse onto government school in Tonk: Lightning hits Bhilwara home as heavy rain batters Dausa... - Bhaskar English,https://news.google.com/rss/articles/CBMinAJBVV95cUxPM21xTG1WMnlBOE5QZ2FRZVNRQU9aTlEwdjhjbGs3c1duVHVFbnA1bDdUMlZ0RUs4eWxHUnZjTG5GN3V4TTh4TVJIcjZOVzMtcXpDazE1VWZ3eDBTcEt1LVk3UjRJck9nUWcycEVwZzVqU2UtY1d4MVFwVXZpYlRHaWsybFI0UG1Db0l3Tzh5VWhLNGVUMlVwTGNXX1dkX09CUkpzM25LQWRNeWVkcXlSNV9FNS05cWlfQWZGWXd4WEZhLTEyX054R00tMDA3ZG9taHNQSUpXcXZUUTBVMGJiUmdIX3dvZjk4dmtGSGNMUTFKRHJfTGFJWW5VeGt2UEM0NjNheFlucG15ci0tYzh6Tm5ENzlJa0J2QW56NdIBogJBVV95cUxOeWpzNEppZnFnQl9iOE1GUTliWmV3NlV4Vmo4RmJhbzhtMi1zZzRZNzZHRUw1ZWZ1YnlpaGRJRkZnYzhlWTVRT0VyeXlOZ2N4a2RGUVBFSnBDWmd1UFJDeWc5R0lqUExjME5BSDJmRV96M0dnZkZUVVN2X25aXzQycF8wTjYtYlFsUjh6bkRzNE5ZWXd2SnB3cG9ncE13NmFQVVRaVFVELTNJZHM5bURGVkhnbzlxOW5vcHF1MGZUY2hzQWxwTmx5NzRCcE5IRXYxYkl1WmdoeVhLNDFXTUpwSnQyOV9jN2hnTnExWHJEem85SXNSbndQYUVfbGJUTEtTbl9wRmNLMGVMNXdBdXFFNHRYUFhjTG56c3VGa0g4Njc5dw?oc=5,2025-08-30 14:06:08,Bhaskar English,"<a href=""https://news.google.com/rss/articles/CBMinAJBVV95cUxPM21xTG1WMnlBOE5QZ2FRZVNRQU9aTlEwdjhjbGs3c1duVHVFbnA1bDdUMlZ0RUs4eWxHUnZjTG5GN3V4TTh4TVJIcjZOVzMtcXpDazE1VWZ3eDBTcEt1LVk3UjRJck9nUWcycEVwZzVqU2UtY1d4MVFwVXZpYlRHaWsybFI0UG1Db0l3Tzh5VWhLNGVUMlVwTGNXX1dkX09CUkpzM25LQWRNeWVkcXlSNV9FNS05cWlfQWZGWXd4WEZhLTEyX054R00tMDA3ZG9taHNQSUpXcXZUUTBVMGJiUmdIX3dvZjk4dmtGSGNMUTFKRHJfTGFJWW5VeGt2UEM0NjNheFlucG15ci0tYzh6Tm5ENzlJa0J2QW56NdIBogJBVV95cUxOeWpzNEppZnFnQl9iOE1GUTliWmV3NlV4Vmo4RmJhbzhtMi1zZzRZNzZHRUw1ZWZ1YnlpaGRJRkZnYzhlWTVRT0VyeXlOZ2N4a2RGUVBFSnBDWmd1UFJDeWc5R0lqUExjME5BSDJmRV96M0dnZkZUVVN2X25aXzQycF8wTjYtYlFsUjh6bkRzNE5ZWXd2SnB3cG9ncE13NmFQVVRaVFVELTNJZHM5bURGVkhnbzlxOW5vcHF1MGZUY2hzQWxwTmx5NzRCcE5IRXYxYkl1WmdoeVhLNDFXTUpwSnQyOV9jN2hnTnExWHJEem85SXNSbndQYUVfbGJUTEtTbl9wRmNLMGVMNXdBdXFFNHRYUFhjTG56c3VGa0g4Njc5dw?oc=5"" target=""_blank"">Fort wall collapse onto government school in Tonk: Lightning hits Bhilwara home as heavy rain batters Dausa...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bhaskar English</font>",,Monsoon,en
2 active rain systems trigger alert across Gujarat: 7-day forecast predicts heavy to very heavy rainfall; f... - Bhaskar English,https://news.google.com/rss/articles/CBMiiAJBVV95cUxQaldSbFNEcFE1cTJWT2RFVi0zYUhvanBDd1JSaE9oRnFlM29aQ3laY0NNZzNfd2RDR1N5QmJQNEktSnBadXBiRGNJTjRaSHd1VzNFc0NJbHNYeEVWTzhycks2Yno1OXQtREJfRWRQd2VlN1UyLU53aHpLMTk0NHdtVGs3MWl0b3dZajY1RG9LcHpvamZfd0QtdDViQXZtWXE3YXItZjl4ZXJ3RUxzR2V6TENzZnhveXVHX2FwczNFc2t4ajFJNTRsLVZiSm5TY3RjdHlrOVU0a245RVE3TkRHSnBKLXh2UEl4NkJQMlVPTFlyVUZiNnVTUGE3SjBfN05mT0xfc0lzc3HSAY4CQVVfeXFMTUhSTWxnTlR2NFJuMnlkUWpBbTlLS3BOYUVESkMwU2ZBQjJLMWVDN01JTWlrelF4S3pJTEVSa3BUZFd6ZTYtRGgxeDhxOHBEUHNvX3pQMGw5R0lMSnlwZWRYOTc3d3BiaHNIeFVCX001UVRVMXJFbXl3XzlzT2xmRUdGRTZxczU0ZjVyVFV1Q0EwNk1DZ3JQMzNZcmNEUW55dFFibkhYYjhWSGRMbHdvX0R6eTNCb05WaHdlZHc4di01aEU0QlNuOUZJSXVkMm5HVmhmQVZ5YWozSWJ3bTUyT0xyY1BiN1ctZGhtV1hvOWYwX2h5bUVJMXhTMmFLNXp3ZXdtb0U2OWdrQVdaTVFn?oc=5,2025-08-30 11:47:33,Bhaskar English,"<a href=""https://news.google.com/rss/articles/CBMiiAJBVV95cUxQaldSbFNEcFE1cTJWT2RFVi0zYUhvanBDd1JSaE9oRnFlM29aQ3laY0NNZzNfd2RDR1N5QmJQNEktSnBadXBiRGNJTjRaSHd1VzNFc0NJbHNYeEVWTzhycks2Yno1OXQtREJfRWRQd2VlN1UyLU53aHpLMTk0NHdtVGs3MWl0b3dZajY1RG9LcHpvamZfd0QtdDViQXZtWXE3YXItZjl4ZXJ3RUxzR2V6TENzZnhveXVHX2FwczNFc2t4ajFJNTRsLVZiSm5TY3RjdHlrOVU0a245RVE3TkRHSnBKLXh2UEl4NkJQMlVPTFlyVUZiNnVTUGE3SjBfN05mT0xfc0lzc3HSAY4CQVVfeXFMTUhSTWxnTlR2NFJuMnlkUWpBbTlLS3BOYUVESkMwU2ZBQjJLMWVDN01JTWlrelF4S3pJTEVSa3BUZFd6ZTYtRGgxeDhxOHBEUHNvX3pQMGw5R0lMSnlwZWRYOTc3d3BiaHNIeFVCX001UVRVMXJFbXl3XzlzT2xmRUdGRTZxczU0ZjVyVFV1Q0EwNk1DZ3JQMzNZcmNEUW55dFFibkhYYjhWSGRMbHdvX0R6eTNCb05WaHdlZHc4di01aEU0QlNuOUZJSXVkMm5HVmhmQVZ5YWozSWJ3bTUyT0xyY1BiN1ctZGhtV1hvOWYwX2h5bUVJMXhTMmFLNXp3ZXdtb0U2OWdrQVdaTVFn?oc=5"" target=""_blank"">2 active rain systems trigger alert across Gujarat: 7-day forecast predicts heavy to very heavy rainfall; f...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bhaskar English</font>",,Monsoon,en
